restaurant_name,email,website,source,yelp_rating,yelp_review_count,yelp_price,yelp_categories,yelp_phone,yelp_address,yelp_url
Lola's,lolasneworleans@gmail.com,http://www.lolasneworleans.com/,original,4.0,474.0,$$,"Spanish, Tapas Bars",(504) 488-6946,"3312 Esplanade Ave, New Orleans, LA, 70119",https://www.yelp.com/biz/lolas-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Saint Claire,hello@saintclaire.me,https://www.saintclaire.me/,original,4.4,20.0,,"Bars, Venues & Event Spaces, American",(504) 766-9316,"1300 Richland Rd, New Orleans, LA, 70114",https://www.yelp.com/biz/saint-claire-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Brosto Nola,brostonola@gmail.com,http://www.brostonola.com/,original,,,,,,,
Beaucoup Eats,catering@beaucoupeats.com,https://www.beaucoupeats.com/,original,4.5,995.0,$$,"Chicken Shop, Southern, Comfort Food",(504) 252-4870,"308 S Diamond St, New Orleans, LA, 70130",https://www.yelp.com/biz/guss-world-famous-fried-chicken-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Tanjariné Kitchen (Catering & Food Truck-Hours Vary ) Brick & Mortar UNDER RENOVATION,info@tanjarinekitchen.com,https://www.tanjarines.com/,original,4.3,1521.0,$$,"Barbeque, Caterers, Bars",(504) 822-2583,"900 N Carrollton St, New Orleans, LA, 70119",https://www.yelp.com/biz/blue-oak-bbq-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Sidecar Patio & Oyster Bar,partyinfo@therustynail.biz,http://sidecarnola.com/,original,4.4,190.0,$$,"Cocktail Bars, New American, Venues & Event Spaces",(504) 381-5079,"1114 Constance St, New Orleans, LA, 70130",https://www.yelp.com/biz/sidecar-nola-patio-and-oyster-bar-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Mayas,mayasrestaurantnola@gmail.com,http://mayasneworleans.com/,original,3.9,339.0,$$,"Latin American, Caribbean, Mexican",(504) 309-3401,"2027 Magazine St, New Orleans, LA, 70130",https://www.yelp.com/biz/mayas-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Chais Delachaise,josh@chaisdelachaise.com,http://chaisdelachaise.com/,original,4.2,161.0,$$,"Wine Bars, New American, French",(504) 510-4509,"7708 Maple St, New Orleans, LA, 70118",https://www.yelp.com/biz/chais-delachaise-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Ancora Pizzeria,info@ancorapizza.com,http://www.ancorapizza.com/,original,4.2,298.0,$$,"Pizza, Cocktail Bars, Salad",(504) 324-1636,"4508 Freret St, New Orleans, LA, 70115",https://www.yelp.com/biz/ancora-pizzeria-and-salumeria-new-orleans-4?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Baroness on Baronne,baronessnola@gmail.com,https://www.baronessnola.com/,original,4.0,344.0,$$,"Cocktail Bars, Tapas Bars, Pizza",(504) 522-8664,"339 Baronne St, New Orleans, LA, 70112",https://www.yelp.com/biz/baroness-on-baronne-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Suis Generis,adrienne@suisgeneris.com,http://suisgeneris.com/,original,4.0,126.0,$$,New American,(504) 309-7850,"3219 Burgundy St, New Orleans, LA, 70117",https://www.yelp.com/biz/suis-generis-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Wild South,michael@coquettenola.com,https://www.wildsouthrestaurant.com/,original,4.7,17.0,,"Cajun/Creole, Southern",,"1245 Constance St, New Orleans, LA, 70130",https://www.yelp.com/biz/wild-south-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Reginelli's Pizzeria,casey@reginellis.com,http://www.reginellis.com/,original,3.7,218.0,$$,"Pizza, Italian, Sandwiches",(504) 899-1414,"5961 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/reginellis-pizzeria-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
McHardy's Chicken & Fixin',mchardyschicken@gmail.com,http://mchardyschickennola.com/,original,4.1,161.0,$,"Chicken Shop, Chicken Wings",(504) 949-0000,"1458 N Broad St, New Orleans, LA, 70119",https://www.yelp.com/biz/mchardys-chicken-and-fixin-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Brasa South American Steakhouse,events@caromatagroup.com,https://www.brasasteak.com/,original,4.4,100.0,,"Steakhouses, Latin American, Cocktail Bars",(504) 371-5553,"365 Canal St, New Orleans, LA, 70130",https://www.yelp.com/biz/brasa-south-american-steakhouse-new-orleans-4?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Original Italian Pie,support@owner.com,https://downtown.italianpie.com/?utm_source=google,original,3.1,399.0,$$,"Italian, Pizza, Sandwiches",(504) 522-7552,"417 S Rampart St, New Orleans, LA, 70112",https://www.yelp.com/biz/the-original-italian-pie-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Rib Room,lee.mccullough@omnihotels.com,http://ribroomneworleans.com/?utm_source=gmblisting&utm_medium=organic,original,3.3,339.0,$$$,"New American, Steakhouses, Cajun/Creole",(504) 529-7045,"621 Saint Louis St, New Orleans, LA, 70130",https://www.yelp.com/biz/rib-room-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Reds Chinese,jacques@redschinese.com,https://www.redschinese.com/,original,2.9,122.0,$,"Chinese, Seafood, Soup",(504) 861-1933,"8330 Earhart Blvd, New Orleans, LA, 70118",https://www.yelp.com/biz/red-star-chinese-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Galaxie,office@galaxietacos.com,http://www.galaxietacos.com/,original,3.9,88.0,,"Mexican, Wine Bars, Beer Bar",(504) 827-1443,"3060 St Claude Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/galaxie-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Dahla,contact@dahlarestaurant.com,http://www.dahlarestaurant.com/,original,4.5,145.0,$$,Thai,(504) 766-6602,"611 O'Keefe Ave, New Orleans, LA, 70113",https://www.yelp.com/biz/dahla-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Casamento's Restaurant,casamentosnola@gmail.com,https://www.casamentosrestaurant.com/,original,3.9,413.0,$$,Seafood,(504) 895-9761,"4330 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/casamentos-restaurant-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Trattoria Barnett,info@bruttoamericano.com,https://trattoriabarnett.com/,original,3.5,8.0,,Italian,(504) 930-3070,"600 Carondelet St, New Orleans, LA, 70130",https://www.yelp.com/biz/trattoria-barnett-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Kenji Omakase,contact@kenjinola.com,http://kenjinola.com/,original,4.6,71.0,,"Japanese, Sushi Bars, Seafood",(504) 909-4851,"217 Camp St, New Orleans, LA, 70130",https://www.yelp.com/biz/kenji-omakase-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Franklin,davis@thefranklinnola.com,http://www.thefranklinnola.com/,original,4.1,245.0,$$,"American, Cocktail Bars, Seafood",(504) 267-0640,"2600 Dauphine St, New Orleans, LA, 70117",https://www.yelp.com/biz/the-franklin-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Bower,info@thebowernola.com,http://www.thebowernola.com/,original,4.2,156.0,$$,"New American, Seafood",(504) 336-7204,"1320 Magazine St, New Orleans, LA, 70130",https://www.yelp.com/biz/the-bower-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Hunan Wok,help@mealkeyway.com,https://www.hunanwokla.com/,original,4.1,76.0,$,Chinese,(504) 944-8266,"2201 St Bernard Ave, New Orleans, LA, 70119",https://www.yelp.com/biz/hunan-wok-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Sukeban,domo@barsukeban.com,http://barsukeban.com/,original,4.2,46.0,,Sushi Bars,,"8126 Oak St, New Orleans, LA, 70118",https://www.yelp.com/biz/sukeban-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Down the Hatch,downthehatchnola@gmail.com,http://www.downthehatchnola.com/,original,3.2,300.0,$$,"American, Burgers, Bars",(504) 522-0909,"1921 Sophie Wright Pl, New Orleans, LA, 70130",https://www.yelp.com/biz/down-the-hatch-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Palm&Pine,info@palmandpinenola.com,http://www.palmandpinenola.com/,original,4.2,300.0,$$$,"Cocktail Bars, New American",(504) 814-6200,"308 N Rampart St, New Orleans, LA, 70112",https://www.yelp.com/biz/palm-and-pine-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
ANNUNCIATION Restaurant & Bar,reservations@annunciationrestaurant.com,http://annunciationrestaurant.com/,original,3.6,336.0,$$$,"Cajun/Creole, Seafood, Southern",(504) 568-0245,"1016 Annunciation St, New Orleans, LA, 70130",https://www.yelp.com/biz/annunciation-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Osteria Lupo,info@osterialupo.com,http://www.osterialupo.com/,original,4.2,158.0,$$$,"Italian, Wine Bars",(504) 273-1268,"4609 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/osteria-lupo-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Sala Nola,info@salanola.com,https://www.salanola.com/,original,3.9,203.0,$$,"Bars, American",(504) 513-2670,"124 Lake Marina Dr, New Orleans, LA, 70124",https://www.yelp.com/biz/sala-nola-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Stuph'D Beignets & Burgers,stuphd@yahoo.com,https://www.facebook.com/stuphd/,original,4.2,223.0,$$,"American, Breakfast & Brunch, Burgers",(504) 459-4571,"3325 St. Claude Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/stuphd-beignets-and-burgers-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Hammered Harry´s,james@gobestbiz.com,https://hammeredharrys.com/locations/new-orleans-louisiana/,original,4.5,16.0,,"Bars, Burgers, Sandwiches",(504) 766-5902,"300 Decatur St, New Orleans, LA, 70130",https://www.yelp.com/biz/hammered-harry-s-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Avo,info@restaurantavo.com,http://restaurantavo.com/,original,4.2,254.0,$$$,Italian,(504) 509-6550,"5908 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/avo-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Commissary - Market + Kitchen by Dickie Brennan & Co.,commissarycontact@dbcno.com,http://www.thecommissarynola.com/,original,4.4,1074.0,$$,"Jazz & Blues, Bars, Music Venues",,"623 Frenchmen St, New Orleans, LA, 70116",https://www.yelp.com/biz/the-spotted-cat-music-club-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Panchita de Veracruz Mexican Restaurant,accessibility@fromtherestaurant.com,https://panchitadeveracruzcriollacuisinela.com/,original,4.6,131.0,,Tacos,(504) 533-0016,"404 Andrew Higgins Blvd, New Orleans, LA, 70130",https://www.yelp.com/biz/taqueria-la-lucha-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Chi Chi’s,eatchichisnola@gmail.com,http://eatchichis.com/,original,4.1,40.0,,"Korean, Chicken Wings, Sandwiches",(504) 381-4953,"4714 Freret St, New Orleans, LA, 70115",https://www.yelp.com/biz/chi-chi-s-chicken-and-beer-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Green Fork,greenforkandstraw@gmail.com,http://greenforknola.com/,original,4.1,105.0,$$,"Health Markets, Juice Bars & Smoothies",(504) 267-7672,"1400 Prytania St, New Orleans, LA, 70130",https://www.yelp.com/biz/the-green-fork-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Rock-n-Saké Bar & Sushi,batonrouge@rocknsake.com,https://rocknsake.com/,original,3.7,408.0,$$,"Japanese, Sushi Bars, Bars",(504) 581-7253,"823 Fulton St, New Orleans, LA, 70130",https://www.yelp.com/biz/rock-n-sak%C3%A9-bar-and-sushi-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Istanbul Cafe - Gyro & Wings,info@theroyalburrito.com,http://www.theroyalburrito.com/,original,4.3,56.0,,"Bars, Mediterranean, Greek",(504) 381-5938,"301 Decatur St, New Orleans, LA, 70130",https://www.yelp.com/biz/athenian-bar-and-grill-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bayou Hot Wings,john@bayouhotwings.com,http://www.bayouhotwings.com/,original,4.0,324.0,$$,"Fast Food, Chicken Wings, Burgers",(504) 865-9464,"6221 S Claiborne Ave, New Orleans, LA, 70125",https://www.yelp.com/biz/bayou-hot-wings-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
St. Pizza,info@st.pizza,https://st.pizza/,original,4.0,109.0,,Pizza,,"1152 Magazine St, New Orleans, LA, 70130",https://www.yelp.com/biz/st-pizza-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Seawitch Restaurant & Oyster Bar,jih002@yahoo.com,http://seawitch-nola.com/,original,4.1,120.0,,Seafood,(504) 264-7600,"1628 St Charles Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/seawitch-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Vyoone’s,info@vyoone.com,http://www.vyoone.com/,original,,,,,,,
Reginelli's Pizzeria,kathleen@reginellis.com,http://www.reginellis.com/,original,3.7,218.0,$$,"Pizza, Italian, Sandwiches",(504) 899-1414,"5961 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/reginellis-pizzeria-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Justine,reservations@justinenola.com,http://www.justinenola.com/,original,3.8,587.0,$$$,"French, Bars, Brasseries",(504) 218-8533,"225 Chartres St, New Orleans, LA, 70130",https://www.yelp.com/biz/justine-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Verdict Lounge & Restaurant,theverdictnola@gmail.com,https://theverdictlounge.com/,original,4.5,20.0,,"Lounges, Cocktail Bars",(504) 264-7824,"9301 Lake Forest Blvd, New Orleans, LA, 70127",https://www.yelp.com/biz/the-verdict-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Café Minh,minhcafe@me.com,http://www.cafeminh.com/,original,3.8,130.0,$$,Asian Fusion,(504) 482-6266,"4139 Canal St, New Orleans, LA, 70119",https://www.yelp.com/biz/cafe-minh-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Simple Greek,tsg53@thesimplegreek.com,https://restaurants.thesimplegreek.com/la/new-orleans/419-carondelet-st/?utm_source=google&utm_medium=organic&utm_campaign=gmb,original,4.5,53.0,,"Greek, Mediterranean",(504) 302-7482,"419 Carondelet St, New Orleans, LA, 70130",https://www.yelp.com/biz/the-simple-greek-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Huey P's Pizzeria and Daiquiris - Tulane Ave/Mid-City,eat@hueyps.com,https://hueyps.com/,original,3.4,11.0,,"Pizza, Bars",(504) 302-2444,"7801 E Saint Bernard Hwy, Violet, LA, 70092",https://www.yelp.com/biz/huey-ps-pizzeria-and-daiquiris-violet-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Burger Nerds,burgernerds504@gmail.com,https://www.burgernerds.com/,original,4.2,29.0,,Burgers,(504) 236-7058,"7537 Maple St, New Orleans, LA, 70118",https://www.yelp.com/biz/burger-nerds-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Lakeview Harbor,lakeviewharborinfo@gmail.com,http://lakeviewharbor.us/,original,2.8,257.0,$$,American,(504) 486-4887,"8550 Pontchartrain Blvd, New Orleans, LA, 70124",https://www.yelp.com/biz/lakeview-harbor-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Tal's Hummus,talsharon9@gmail.com,https://talshummus.com/,original,4.0,238.0,$$,"Falafel, Middle Eastern",(504) 267-7357,"4800 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/tals-hummus-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Dixie Chicken & Ribs,sanjeff@cox.net,https://www.dixiechickenandribs.com/menu,original,3.9,76.0,$$,Chicken Wings,(504) 488-1377,"6264 Argonne Blvd, New Orleans, LA, 70124",https://www.yelp.com/biz/dixie-chicken-and-ribs-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Cafe Negril,manager@cafenegrilnola.com,http://cafenegrilnola.com/,original,4.3,448.0,$$,"Bars, Music Venues",(504) 229-4236,"606 Frenchmen St, New Orleans, LA, 70116",https://www.yelp.com/biz/cafe-negril-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Ming's,mings70124@gmail.com,http://mingslakeview.com/,original,3.9,247.0,$$,Chinese,(504) 333-6341,"7224 Pontchartrain Blvd, New Orleans, LA, 70124",https://www.yelp.com/biz/mings-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Frey Smoked Meat Co.,info@freysmokedmeat.com,https://www.freysmokedmeat.com/,original,4.3,1521.0,$$,"Barbeque, Caterers, Bars",(504) 822-2583,"900 N Carrollton St, New Orleans, LA, 70119",https://www.yelp.com/biz/blue-oak-bbq-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
John Gendusa Bakery Inc,contact@gendusabakery.com,http://www.gendusabakery.com/,original,4.8,8.0,,Bakeries,(504) 283-2747,"2009 Mirabeau Ave, New Orleans, LA, 70122",https://www.yelp.com/biz/gendusa-john-bakery-inc-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Smoothie King,smoothieking831@comcast.net,https://locations.smoothieking.com/ll/us/la/new-orleans/3865-general-degaulle-dr-ste-b/?utm_source=google&utm_medium=organic&utm_content=SOCi,original,2.6,17.0,,"Health Markets, Juice Bars & Smoothies",(504) 523-7348,"601 Poydras St, New Orleans, LA, 70130",https://www.yelp.com/biz/smoothie-king-new-orleans-26?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
